trade_date,601111.SH,600052.SH,600730.SH,002187.SZ,300140.SZ
20220104,3.6184210526315796,5.231388329979893,1.5679442508710777,5.41813898704357,3.146374829001374
20220105,1.9047619047619206,-0.7648183556405359,-0.8576329331046282,3.910614525139681,-4.641909814323602
20220106,-2.9075804776739473,-1.926782273603093,0.0,0.5376344086021391,6.119610570236432
20220107,1.176470588235307,-0.5893909626719106,-3.114186851211083,-4.491978609625668,-3.6697247706422047
20220110,2.854122621564477,8.498023715415032,0.8928571428571557,0.11198208286673894,-0.9523809523809441
20220111,0.10277492291880562,0.0,0.0,0.7829977628635378,-0.6868131868131844
20220112,-0.5133470225872763,0.7285974499089259,2.1238938053097205,-0.33296337402884973,6.224066390041483
20220113,-1.75438596491228,2.531645569620247,-1.5597920277296335,2.2271714922048917,-1.6927083333333321
20220114,-1.3655462184873846,-4.232804232804237,-1.5845070422535186,0.4357298474945635,-3.0463576158940335
20220117,-0.7454739084132085,-0.5524861878452921,0.53667262969589,-2.6030368763557505,2.59562841530054
20220118,3.755364806866949,-1.1111111111111203,-2.8469750889679744,-0.6681514476614754,-3.0625832223701672
20220119,-0.4136504653567647,2.621722846441958,0.7326007326007333,1.457399103139022,0.8241758241758188
20220120,2.6998961578400804,-7.846715328467163,-3.2727272727272676,-1.7679558011049739,-4.768392370572203
20220121,0.10111223458038206,1.5841584158415856,-0.5639097744360949,-2.362204724409458,4.005722460658074
20220124,-2.1212121212121295,-5.068226120857696,-0.9451795841209797,-2.534562211981554,-3.8514442916093445
20220125,3.09597523219815,-3.901437371663252,-2.862595419847335,-2.9550827423167845,-4.721030042918456
20220126,-2.802802802802796,1.2820512820512928,-0.1964636542239644,0.12180267965894989,-0.4504504504504542
20220127,0.9268795056642621,-5.485232067510544,-3.543307086614168,-0.9732360097323608,-4.977375565610861
20220128,2.2448979591836618,1.1160714285714244,2.6530612244897935,6.633906633906624,3.3333333333333326
20220207,0.8982035928143698,5.077262693156722,4.572564612326034,0.0,4.454685099846391
20220208,4.74777448071217,2.521008403361347,1.9011406844106566,2.9953917050691223,0.7352941176470562
20220209,1.6997167138810172,-0.8196721311475417,0.1865671641791005,1.230425055928425,1.7518248175182498
20220210,2.1355617455896048,-1.6528925619834725,0.0,-0.8839779005524869,0.5738880918220952
20220211,-0.2727272727272669,-2.1008403361344463,-2.0484171322160205,-3.232998885172808,-2.139800285306697
20220214,-1.367365542388335,1.072961373390554,1.3307984790874579,4.723502304147467,0.43731778425655043
20220215,-4.343807763401115,-1.6985138004246298,0.375234521575977,-2.860286028602858,-1.0159651669085545
20220216,0.7729468599033823,1.5118790496760321,1.8691588785046829,1.1325028312570742,1.6129032258064433
20220217,-2.6845637583892556,-0.6382978723404308,-1.2844036697247758,-3.247480403135489,2.0202020202020283
20220218,2.2660098522167527,0.2141327623126293,2.2304832713754665,1.7361111111110945,1.1315417256011324
20220221,-0.28901734104047333,2.5641025641025665,2.7272727272727337,0.4550625711035373,2.0979020979020904
20220222,-1.9323671497584474,0.4166666666666763,-1.946902654867262,-2.151755379388443,-0.9589041095890328
20220223,-1.773399014778322,1.6597510373443998,9.927797833935015,-0.11574074074073826,0.9681881051175573
20220224,-1.4042126379137467,-4.6938775510204165,-3.940886699507393,-4.403244495944389,-1.5068493150684854
20220225,1.932858596134278,1.498929336188443,-1.538461538461536,1.0909090909090893,0.4172461752433847
20220228,-1.3972055888223434,2.1097046413502034,1.9097222222222279,-1.0791366906474804,-0.27700831024930156
20220301,1.518218623481767,1.2396694214876136,-1.1925042589437866,1.5757575757575852,1.388888888888884
20220302,0.498504486540386,0.0,-0.6896551724137937,0.11933174224343421,-0.1369863013698601
20220303,1.984126984126977,-1.0204081632653206,-0.6944444444444451,0.9535160905840294,-1.0973936899862835
20220304,0.1945525291828925,-3.5051546391752564,0.8741258741258711,-1.770956316410866,-1.803051317614423
20220307,-9.902912621359237,0.6410256410256464,-1.2131715771230398,-1.0817307692307674,-2.118644067796615
20220308,-2.3706896551724017,-2.972399150743093,-4.385964912280701,-1.3365735115431494,-2.308802308802311
20220309,-1.1037527593818945,-3.9387308533916974,0.1834862385321062,-0.24630541871920658,-1.329394387001475
20220310,1.1160714285714244,2.2779043280182356,2.014652014652021,3.9506172839506206,0.14970059880240533
20220311,3.863134657836641,0.6681514476614556,1.9748653500897564,-1.306413301662701,1.6442451420029809
20220314,-8.607863974495222,-2.212389380530966,-3.169014084507037,-3.0084235860409145,-4.411764705882351
20220315,-2.0930232558139505,-8.371040723981903,2.363636363636362,-6.20347394540944,-5.538461538461544
20220316,9.976247030878858,6.913580246913586,8.17051509769094,2.7777777777777777,3.745928338762222
20220317,2.699784017278618,-1.6166281755196372,1.4778325123152687,2.9601029601029656,-0.47095761381476053
20220318,1.4721345951629923,1.8779342723004713,-1.294498381877024,2.2499999999999964,2.839116719242898
20220321,1.5544041450777237,-0.6912442396313422,3.4426229508196715,2.4449877750611377,1.073619631901845
20220322,-0.3061224489796034,0.6960556844547623,-1.267828843106168,1.1933174224343632,-0.9104704097116785
20220323,-2.4564994882292757,-1.15207373271889,-2.0866773675762564,-0.9433962264150951,0.30627871362939624
20220324,1.9937040923399925,-1.8648018648018665,-2.7868852459016384,-2.380952380952394,-2.2900763358778544
20220325,-3.4979423868312742,0.23752969121139636,-0.16863406408094075,1.2195121951219685,-0.15625000000001055
20220328,-3.1982942430703694,0.0,2.027027027027029,-1.566265060240973,0.46948356807512126
20220329,-1.211453744493386,-1.6587677725118342,-0.33112582781457717,-1.2239902080783311,-1.7133956386292886
20220330,5.908584169453727,0.4819277108433632,-0.4983388704318831,1.2391573729863647,1.7432646592710037
20220331,-4.105263157894743,1.199040767386087,5.509181969949918,3.549571603427184,1.0903426791277304
20220401,7.903402854006594,1.658767772511855,1.1075949367088511,0.9456264775413509,-1.8489984591679522
20220406,-0.7121057985757913,3.030303030303028,5.164319248826293,3.629976580796259,2.1978021978021927
20220407,-1.8442622950819645,-4.072398190045242,-7.291666666666657,-2.4858757062146766,-2.4577572964669763
20220408,2.400835073068898,-0.7075471698113266,0.0,-0.5793742757821635,-2.204724409448814
20220411,-3.2619775739041823,-2.1377672209026097,-2.247191011235964,1.7482517482517526,-3.8647342995169116
20220412,8.008429926238144,1.2135922330097044,2.1346469622331674,7.216494845360813,2.5125628140703578
20220413,-1.560975609756099,-4.0767386091127085,-4.662379421221866,-1.8162393162393158,0.0
20220414,1.8830525272547027,2.2499999999999964,-1.5177065767284967,-0.5440696409140254,-0.49019607843137664
20220415,0.4863813229572054,-1.711491442542794,-0.8561643835616408,-1.8599562363238502,-4.269293924466335
20220418,0.6776379477250754,-0.24875621890546734,-0.8635578583765081,4.013377926421398,0.17152658662092257
20220419,-2.692307692307703,0.7481296758104801,-0.8710801393728191,-1.7148981779206873,3.253424657534253
20220420,0.29644268774704685,-2.4752475247524774,2.460456942003509,0.7633587786259572,0.6633499170812609
20220421,-3.7438423645320276,-5.583756345177659,-5.488850771869645,-2.164502164502176,-4.7775947281713345
20220422,0.1023541453428842,-1.8817204301075345,-1.4519056261343026,9.955752212389385,-0.6920415224913501
20220425,-4.192229038854808,-9.863013698630134,-5.709023941068133,2.112676056338037,-4.00696864111499
20220426,-2.0277481323372415,-3.3434650455927013,-5.273437500000009,10.049261083743838,-6.715063520871145
20220427,1.1982570806100157,1.5723270440251518,2.4742268041237137,-10.026857654431506,4.085603112840467
20220428,0.5382131324004382,-3.0959752321981453,-2.213279678068399,-9.950248756218905,-3.3644859813084063
20220429,1.3918629550321284,8.306709265175726,4.526748971193411,0.11049723756905842,3.481624758220497
20220505,-0.21119324181627613,5.604719764011798,-0.1968503937007832,3.200883002207496,0.1869158878504799
20220506,-7.936507936507938,-1.3966480446927447,-2.9585798816568114,-9.83957219251337,-2.2388059701492558
20220509,-2.758620689655155,0.2832861189801765,2.235772357723584,9.964412811387898,2.099236641221363
20220511,5.200945626477535,0.0,0.19880715705764984,2.4811218985976313,0.9345794392523498
20220512,-2.1348314606741514,3.107344632768358,1.785714285714283,-0.6315789473684263,3.1481481481481466
20220513,-1.3777267508610904,3.013698630136983,0.5847953216374318,-2.9661016949152477,6.283662477558341
20220516,0.5820721769499501,0.0,-0.3875968992248151,-0.21834061135370714,-1.1824324324324371
20220517,1.1574074074074032,1.5957446808510654,-1.9455252918287869,-5.251641137855585,4.273504273504273
20220518,-2.517162471395888,2.6178010471204214,1.1904761904761827,0.692840646651276,4.426229508196729
20220519,-1.0563380281690125,0.5102040816326535,0.19607843137256228,-1.9495412844036688,0.3139717425431644
20220606,11.032028469750886,14.213197969543149,12.720156555772983,2.923976608187134,20.031298904538346
20220607,-0.5341880341880229,-0.8888888888888897,1.3888888888888902,3.8636363636363615,3.6505867014341624
20220608,3.32975295381309,-0.22421524663676654,1.5410958904109566,-3.5010940919037226,3.1446540880503036
20220609,0.7276507276507307,0.22471910112359073,-3.541315345699831,-4.875283446712015,-12.195121951219502
20220610,-0.5159958720330127,2.690582959641258,3.1468531468531578,4.290822407628122,-0.4166666666666701
20220613,-2.8008298755186862,-0.4366812227074336,1.6949152542372818,-1.1428571428571388,0.9762900976290136
20220614,-0.5336179295624219,1.3157894736842215,-0.5000000000000042,1.6184971098265757,-2.900552486187845
20220615,0.214592274678107,-1.5151515151515214,0.16750418760470143,-1.0238907849829335,-3.556187766714082
20220616,1.2847965738758138,1.3186813186813295,3.1772575250836037,10.000000000000012,1.1799410029498536
20220617,3.382663847780111,-0.216919739696327,-3.7277147487844333,-7.314524555903877,-0.5830903790087468
20220620,4.192229038854808,-0.6521739130434644,1.5151515151515127,-0.5636978579481278,1.7595307917888579
20220621,-0.7850834151128565,0.6564551422319334,-2.8192371475953553,-2.2675736961451367,1.296829971181554
20220622,-0.09891196834816803,-0.6521739130434644,-3.0716723549488156,-2.436194895591637,0.14224751066856028
20220623,0.594059405940599,-1.5317286652078836,0.35211267605634616,0.832342449464926,1.2784090909090888
20220624,0.7874015748031503,-1.3333333333333246,2.1052631578947385,-0.9433962264150951,-0.4207573632538604
20220627,3.8085937500000053,0.9009009009009016,-1.8900343642611739,2.023809523809523,-0.8450704225352058
20220628,6.302916274694261,0.0,1.4010507880910694,0.0,0.8522727272727216
20220629,1.0619469026548602,-2.9017857142857313,-1.7271157167530162,-2.333722287047854,-3.3802816901408357
20220630,1.6637478108581392,0.4597701149425394,1.054481546572928,0.2389486260454164,-0.14577259475219642
20220701,-4.392764857881136,10.068649885583513,-0.34782608695651435,-1.3110846245530536,-0.1459854014598509
20220704,-3.2432432432432385,7.0686070686070845,1.745200698080273,-3.140096618357486,-0.4385964912280738
20220705,-0.27932960893854153,-5.436893203883499,-2.2298456260720396,0.37406483790525114,-1.6152716593245144
20220706,-4.388422035480865,-3.4907597535934274,-1.9298245614035143,-1.7391304347826158,-0.4477611940298544
20220707,-0.6835937500000028,-2.1276595744680966,0.7155635062611813,0.12642225031605292,1.199400299850076
20220708,-0.5899705014749312,0.43478260869566226,1.598579040852573,0.5050505050505055,1.481481481481476
20220711,-0.6923837784371938,-2.5974025974025996,0.5244755244755288,0.8793969849246155,-1.8978102189781008
20220712,-0.39840637450198363,1.999999999999997,-1.7391304347826024,1.3698630136986454,-1.6369047619047536
20220713,4.6000000000000085,-1.525054466230943,-0.530973451327438,0.0,4.841149773071095
20220714,3.0592734225621268,-0.8849557522123707,-0.17793594306049443,-1.8427518427518468,2.16450216450217
20220715,-4.359925788497207,-1.1160714285714444,-1.0695187165775488,-6.007509386733422,-1.271186440677964
20220718,-0.5819592628516052,4.74040632054176,1.441441441441443,1.8641810918775044,8.01144492131616
20220719,-1.951219512195115,9.913793103448276,0.5328596802841963,0.3921568627450896,-1.4569536423840983
20220720,1.592039800995026,0.9803921568627592,2.65017667844522,0.13020833333334214,-0.4032258064516162
20220721,0.6856023506366161,0.9708737864077635,-0.34423407917383086,-1.0403120936280894,-0.269905533063434
20220722,1.1673151750972859,-1.5384615384615397,0.17271157167529858,-0.5256241787122212,2.5710419485791665
20220725,-1.0576923076923193,-1.3671875000000056,-1.551724137931032,0.0,-3.166226912928763
20220726,0.5830903790087512,0.7920792079207928,0.5253940455341549,1.4531043593130704,-0.6811989100817415
20220727,0.48309178743962045,-1.1787819253438037,1.04529616724738,-0.3906249999999917,0.1371742112482824
20220728,-3.4615384615384728,2.1868787276341837,-0.6896551724137937,0.26143790849672643,0.0
20220729,-3.8844621513944104,0.1945525291828925,-1.3888888888888902,-1.6949152542372867,0.41095890410959246
20220801,0.20725388601035827,0.3883495145630985,-0.3521126760563305,-0.795755968169756,-0.8185538881309753
20220802,0.0,-4.255319148936165,-6.713780918727913,-4.946524064171124,-6.189821182943595
20220803,-0.4136504653567647,-1.8181818181818152,-1.1363636363636458,-0.5625879043600567,-0.7331378299120338
20220804,-0.3115264797507906,1.851851851851849,1.5325670498084305,1.1315417256011324,5.908419497784348
20220805,-0.2083333333333289,-0.4040404040404133,0.18867924528301486,1.2587412587412568,-1.115760111576012
20220808,-2.8183716075156533,-2.2312373225152013,0.9416195856873958,0.414364640883969,-0.7052186177715067
20220809,3.32975295381309,0.6224066390041361,-0.9328358208955356,0.41265474552957704,1.1363636363636374
20220810,-3.1185031185031074,0.2061855670103232,-1.1299435028248515,-1.5068493150684854,0.0
20220811,1.716738197424894,1.4403292181069833,0.952380952380949,1.1126564673157047,2.1067415730337005
20220812,5.69620253164556,2.839756592292101,0.18867924528301486,0.27510316368638876,1.650618982118296
20220815,-1.5968063872255505,-2.7613412228796954,-0.3766478342749449,-0.6858710562414242,2.8416779431664407
20220816,1.3184584178499066,7.099391480730234,0.7561436672967871,0.5524861878453043,3.8157894736842115
20220817,1.501501501501505,-1.5151515151515165,1.3133208255159527,0.13736263736263443,-1.9011406844106398
20220818,-2.0710059171597717,-0.38461538461539346,-2.222222222222224,-1.3717421124828484,0.6459948320413413
20220819,1.1077542799597124,-0.3861003861003779,-0.18939393939395216,-0.2781641168289355,-1.7971758664955029
20220822,2.191235059760963,1.162790697674411,0.9487666034155733,1.115760111576012,-0.7843137254902025
20220823,-0.974658869395708,2.8735632183908115,0.939849624060147,-0.13793103448275568,1.581027667984191
20220824,-2.2637795275590595,-0.18621973929236102,-1.675977653631282,-0.5524861878453043,-3.1128404669260727
20220825,2.5176233635448138,1.3059701492537201,-0.18939393939395216,3.8888888888888924,-2.677376171352077
20220826,0.7858546168958749,0.5524861878453085,0.37950664136623274,-2.005347593582892,0.0
20220829,1.2670565302144325,2.9304029304029333,3.213610586011341,-0.2728512960436625,3.7138927097661685
20220830,0.5774783445620666,2.6690391459074636,1.6483516483516456,0.8207934336525378,-1.591511936339524
20220831,-1.3397129186602756,-5.199306759098784,-2.162162162162164,0.2713704206241462,-5.9299191374663005
20220901,-4.558680892337542,-0.36563071297988253,0.0,2.5710419485791665,-1.575931232091695
20220902,-0.5081300813008202,0.5504587155963349,0.7366482504604058,-1.8469656992084391,0.8733624454148414
20220905,1.12359550561799,0.3649635036496272,0.36563071297989874,0.13440860215053477,0.5772005772005777
20220906,3.535353535353532,1.090909090909084,0.9107468123861534,-0.26845637583893234,3.5868005738880915
20220907,0.3902439024390161,-1.6187050359712205,0.18050541516245103,-0.26917900403767936,4.2936288088642725
20220908,2.8182701652089497,-2.5594149908592265,2.7027027027027093,-0.134952766531711,-1.8592297476759703
20220909,-0.6616257088846907,-1.5009380863039414,0.0,0.2702702702702645,-2.30040595399188
20220913,1.3320647002854478,-0.1904761904761864,1.9298245614034988,2.2911051212937994,-1.6620498614958463
20220914,-2.3474178403755865,-0.5725190839694704,-0.5163511187607464,1.7127799736495375,-0.42253521126759663
20220915,1.0576923076923022,-0.7677543186180429,-1.5570934256055338,-2.979274611398958,-3.3946251768033973
20220916,-2.4738344433872483,-2.7079303675048294,-4.745166959578215,-3.738317757009349,-2.92825768667643
20220919,2.6341463414634103,-1.7892644135188838,-2.029520295202958,0.5547850208044388,0.4524886877828092
20220920,-0.7604562737642593,3.2388663967611184,2.636534839924681,8.827586206896546,0.6006006006006012
20220921,0.09578544061302478,-0.3921568627450897,0.9174311926605472,-2.6615969581749046,0.0
20220922,-1.7224880382775094,-1.968503937007867,-1.818181818181812,-1.9531249999999931,-1.3432835820895501
20220923,-0.5842259006815844,0.20080321285140132,-2.0370370370370425,-2.3904382470119603,0.0
20220926,2.8403525954946045,-5.0100200400801596,-0.9451795841209797,-6.1224489795918275,2.269288956127072
20220927,5.4285714285714315,2.1097046413502034,2.2900763358778646,1.7391304347825973,1.6272189349112474
20220928,-1.4453477868112028,-1.8595041322314023,-2.985074626865674,-3.1339031339031305,-0.8733624454148544
20220929,-1.9248395967002827,-1.2631578947368338,-2.692307692307703,-2.2058823529411686,-0.14684287812040803
20220930,-2.1495327102803614,-1.4925373134328417,-0.3952569169960391,0.0,-4.411764705882351
20221010,-0.3820439350525398,0.4329004329004236,-1.5873015873015885,-3.308270676691739,-5.230769230769228
20221011,-3.1639501438159163,1.9396551724138096,1.209677419354831,-1.399688958009329,4.058441558441558
20221012,1.8811881188118762,6.342494714587733,1.7928286852589792,2.208201892744489,1.0920436817472743
20221013,-0.097181729834789,1.3916500994035665,5.28375733855185,-0.6172839506172845,-0.30864197530864906
20221014,0.0,-0.19607843137254485,2.044609665427515,2.6397515527950297,1.2383900928792582
20221017,2.3346303501945544,1.7681728880157142,3.2786885245901587,0.9077155824508262,2.9051987767584158
20221018,-0.6653992395437289,-0.965250965250962,0.7054673721340394,-0.29985007496251237,1.337295690936105
20221019,-3.2535885167464107,-1.7543859649122777,0.7005253940455347,-1.6541353383458695,-0.8797653958944354
20221020,2.1760633036597494,-0.5952380952381001,-1.3913043478260883,0.0,-1.7751479289940846
20221021,4.065827686350435,0.9980039920159646,10.052910052910057,1.2232415902140683,1.8072289156626522
20221024,-5.674418604651158,-1.5810276679841737,-7.2115384615384635,-3.927492447129906,-1.7751479289940846
20221025,3.747534516765276,3.0120481927710734,-7.772020725388604,-0.15723270440252635,0.7530120481927818
20221026,0.2851711026616078,0.974658869395708,9.925093632958806,1.574803149606308,1.4947683109118033
20221027,-2.55924170616115,0.0,0.5110732538330536,1.085271317829448,-4.27098674521355
20221028,-0.5836575875486257,-2.316602316602319,-4.576271186440685,-3.220858895705521,-5.38461538461538
20221031,-5.381604696673197,0.0,3.7300177619893424,0.7923930269413743,0.1626016260162567
20221101,6.3081695966907905,2.569169960474324,4.623287671232885,3.616352201257854,2.9220779220779174
20221102,-0.8754863813229559,0.19267822736030416,-0.8183306055646596,0.758725341426401,4.258675078864361
20221103,0.6869479882237516,-1.5384615384615397,-0.16501650165016152,2.1084337349397675,0.9077155824508262
20221104,5.6530214424951275,1.5625000000000013,10.082644628099178,1.1799410029498536,6.746626686656675
20221107,1.5682656826568258,0.5769230769230818,0.15015015015014693,0.43731778425655043,1.825842696629212
20221108,-0.9082652134423219,0.19120458891012976,-1.799100449775114,2.0319303338171344,-0.27586206896551135
20221109,-0.4582951420715005,2.099236641221363,-1.0687022900763268,-1.5647226173542008,0.27662517289072713
20221110,0.6445672191528572,1.4953271028037398,2.6234567901234556,4.624277456647403,-1.7931034482758605
20221111,-3.1107044830741066,0.3683241252302111,-2.857142857142863,0.0,-0.5617977528089892
20221114,-6.421152030217184,-2.201834862385323,0.30959752321982137,-1.9337016574585715,-1.9774011299434981
20221115,0.3027245206861691,0.1876172607879885,0.30864197530863535,6.901408450704229,0.8645533141210318
20221116,-1.2072434607645797,1.6853932584269637,3.538461538461545,-1.9762845849802302,-0.8571428571428517
20221117,1.934826883910382,0.0,-2.526002971768214,0.8064516129032205,1.1527377521613713
20221118,-2.197802197802204,-0.9208103130755032,2.4390243902439046,1.0666666666666678,-1.139601139601128
20221121,-3.06435137895811,-1.1152416356877253,-2.827380952380945,-3.2981530343007917,2.737752161383278
20221122,-0.9483667017913578,-1.1278195488721898,5.666156202143952,-1.0914051841746257,4.488078541374478
20221123,1.4893617021276466,-0.7604562737642593,3.1884057971014457,-2.0689655172413843,9.127516778523498
20221124,-1.4675052410901341,0.19157088122606658,-3.3707865168539355,-0.8450704225352058,-5.781057810578113
20221125,0.5319148936170099,0.3824091778202595,2.0348837209302277,0.8522727272727216,-1.044386422976502
20221128,2.6455026455026456,-0.3809523809523728,-1.7094017094016984,1.4084507042253596,3.69393139841689
20221129,5.2577319587629034,0.764818355640519,-1.3043478260869672,3.055555555555552,-1.781170483460567
20221130,2.4485798237022527,-1.1385199240986643,-2.790014684287805,9.97304582210243,-2.72020725388601
20221201,-3.3460803059273556,0.7677543186180429,4.229607250755291,10.04901960784314,0.2663115845539343
20221202,-0.7912957467853617,1.904761904761898,-3.6231884057971016,-2.561247216035639,4.116865869853912
20221205,2.2931206380857474,0.5607476635514066,10.07518796992481,-8.457142857142859,4.59183673469387
20221206,0.6822612085770009,-0.18587360594795144,-2.4590163934426315,2.871410736579281,-2.9268292682926753
20221207,3.872216844143275,0.0,0.0,-1.0922330097087363,-2.763819095477384
20221208,2.143522833178009,1.675977653631282,0.8403361344537886,10.061349693251536,-1.2919896640826942
20221209,-0.3649635036496434,-0.9157509157509125,-2.083333333333338,-6.354515050167227,-0.7853403141361206
20221212,2.9304029304029333,-0.5545286506469547,-1.8439716312056722,1.1904761904761862,-1.5831134564643814
20221213,4.448398576512456,2.044609665427515,-1.445086705202307,3.0588235294117623,0.4021447721179658
20221214,0.5110732538330536,0.0,0.4398826979472047,-3.5388127853881337,-1.8691588785046804
20221215,-1.8644067796610222,0.9107468123861534,0.8759124087591315,-0.8284023668638877,0.13605442176871665
20221216,0.6908462867012095,-0.18050541516245103,0.8683068017366079,0.8353221957040394,-2.1739130434782625
20221219,-2.144082332761578,-1.4466546112115743,-1.0043041606886571,-4.615384615384602,-0.8333333333333403
20221220,-2.1910604732690624,-0.733944954128441,-7.82608695652174,-2.357320099255588,2.1008403361344588
20221221,1.7025089605734722,-0.1848428835489794,1.4150943396226392,2.66836086404066,-3.9780521262002746
20221222,0.35242290748899496,-2.4074074074074217,-1.0852713178294617,1.8564356435643607,1.9999999999999956
20221223,-1.3169446883230935,0.18975332068312478,2.3510971786833914,0.7290400972053307,-3.5014005602240896
20221226,1.0676156583629823,-0.3787878787878875,-1.225114854517612,0.0,2.467343976777938
20221227,-2.376760563380278,-0.7604562737642593,-1.705426356589152,1.5681544028950638,-1.558073654390927
20221228,-3.877366997294858,1.72413793103448,-3.3123028391167186,-3.087885985748216,5.1798561151079054
20221229,-1.3133208255159527,0.7532956685499066,-1.305057096247962,0.980392156862746,-0.9575923392612777
20221230,0.7604562737642593,2.0560747663551466,2.314049586776869,4.490291262135913,0.9668508287292734
